bank_tier,current_version,target_version,version_jump_size,system_age_months,last_upgrade_months_ago,code_customization_percent,third_party_integrations,avg_transaction_volume,peak_transaction_volume,system_uptime_percent,avg_response_time_ms,incident_count_last_6months,unplanned_downtime_hours_last_year,infrastructure_model,server_count,database_size_gb,concurrent_users,network_bandwidth_mbps,power_stability_score,deployment_strategy,deployment_automation_level,pm_methodology,critical_incidents_last_year,test_environment_available,backup_verified,rollback_plan_exists,staff_training_completed,early_stage_testing_completed,cbn_compliance_verified,data_localization_compliant,cyber_security_framework_updated,bcp_dr_plan_tested,customer_satisfaction_score,customer_complaints_last_quarter,digital_banking_adoption_percent,service_disruption_tolerance_hours,upgrade_window_hours,business_critical_period,regulatory_compliance_required,dedicated_team_size,vendor_support_available,budget_allocated_usd,external_consultant_engaged,upgrade_success,upgrade_risk_score,system_health_score
tier2,v9.2,v10.5,major_1x,91,3,21.560897136535115,9,323034,329943,95.75066091796973,678,11,13,hybrid_cloud,26,33528,5707,5888,90.42687964501486,blue_green,16.050022941920815,agile,5,1,1,1,1,0,1,0,1,0,66.92101002945483,11,50.214601263712794,3,32,0,1,10,1,2779421,0,1,100.0,44.81533045898486
tier3,v8.5,v9.2,major_2x,47,27,21.605759494359805,30,297745,560641,95.73411314610989,1036,6,24,on_premise,23,25173,2384,5335,84.05648582923838,rolling,37.17935666885835,agile,3,0,1,1,1,0,1,1,0,1,74.6964039279011,7,55.51000506654303,6,26,0,1,12,1,1062929,1,1,100.0,47.147056573054954
microfinance,v9.0,v9.0,minor,61,12,52.98407266004304,18,196367,670385,96.72408398081053,593,8,25,on_premise,12,17346,3568,1058,73.30347844178596,big_bang,47.097191012547995,agile,0,1,1,1,1,1,1,1,1,1,90.68328257447268,17,52.48588706682169,11,8,0,1,4,1,3419446,0,1,92.89133596149776,50.00204199040526
microfinance,v8.2,v10.5,minor,48,16,34.05335649327701,21,203144,391784,98.97040110896467,206,7,5,hybrid_cloud,15,24123,4167,4685,75.69317072565525,canary,25.73665532289092,waterfall,5,1,1,1,0,0,1,1,1,1,85.14986795303663,15,74.99593645741264,1,54,0,0,13,1,671202,1,1,77.36306238130022,71.86520055448233
tier3,v8.5,v9.0,major_1x,37,31,13.948671822319477,7,87266,388349,98.24269445978543,661,8,24,private_cloud,14,22549,1650,4482,66.76301536983698,canary,47.01071800305176,agile,0,1,0,1,1,1,1,1,1,1,66.59896394058772,14,66.1062475528866,1,10,1,1,10,0,1857092,0,1,93.42139951984183,49.90134722989271
tier2,v10.1,v9.2,minor,47,37,33.80832092251737,24,124125,498140,95.51060967026518,1566,4,5,on_premise,32,31444,3323,6662,95.8565991489097,rolling,49.262813637603486,scrum,1,1,1,1,1,1,1,1,0,1,65.13206447206524,14,70.50266192002408,11,56,0,0,13,1,3382719,1,1,66.0568180042964,51.9353048351326
tier2,v9.0,v10.1,major_1x,72,5,39.34972529704769,12,319035,790297,97.72687594758521,1016,3,8,private_cloud,33,11809,3802,6803,90.54082927949199,canary,16.438740213344726,scrum,2,1,1,0,0,1,1,1,1,1,65.41678057262536,8,79.23004793939579,9,43,0,1,4,1,3510493,1,1,42.49957653794683,65.5434379737926
tier3,v10.1,v9.2,minor,71,12,39.181597785197326,6,63896,487371,96.1076187984046,766,6,24,on_premise,17,18608,5059,4403,72.15251826038006,canary,57.02584077784061,waterfall,3,1,1,0,1,1,0,1,1,1,63.61655199448162,15,58.906441390988995,9,21,0,0,6,0,687263,0,1,85.76176164976334,52.7338093992023
tier2,v9.0,v11.0,major_2x,99,25,69.50965544869409,39,386993,525447,97.53679677061928,1564,12,28,private_cloud,21,12987,1702,1845,87.58349046779118,big_bang,49.443639442891374,scrum,2,0,1,0,1,1,1,1,1,0,74.94792049129353,9,76.86473243517868,8,28,1,0,8,0,2690900,1,1,100.0,17.488398385309637
tier1,v8.5,v10.5,major_1x,61,20,23.2247887672691,17,453073,263718,96.82512310038004,1136,9,38,public_cloud,29,24205,7080,6067,95.97305786659498,canary,66.56426542885139,agile,7,1,1,1,0,1,1,1,1,1,64.28731062667005,8,56.51721437284656,8,9,0,1,13,1,4832986,1,1,66.01397863518878,29.69256155019002
tier2,v8.2,v9.2,minor,95,28,45.173619673742586,26,77022,601524,96.67383322275414,1326,13,6,on_premise,27,33038,5249,7999,78.01018031492949,canary,35.71762296364054,waterfall,6,0,1,1,0,1,1,1,1,1,64.94538617553674,13,76.53687867996354,2,21,1,1,14,1,3566835,1,1,100.0,29.816916611377067
tier2,v10.1,v10.1,major_2x,94,38,36.2241129866564,26,355408,684403,97.8097423329235,838,12,40,on_premise,28,13928,5504,1866,95.22138228008545,big_bang,78.65325716695737,kanban,6,1,1,0,0,1,1,0,1,0,84.32456560765085,9,47.143493477257074,3,14,1,0,8,1,3018454,1,1,100.0,26.144871166461755
tier2,v9.0,v9.0,minor,91,3,73.1129174883197,24,341628,499235,97.55953020846053,1471,9,9,hybrid_cloud,9,34180,2336,4533,95.36427708462317,big_bang,61.71398404195487,scrum,6,0,1,1,1,1,1,1,0,1,67.20795490945713,15,73.45810085590827,9,16,0,0,10,1,2755773,0,1,100.0,37.85976510423026
tier2,v9.2,v10.5,minor,73,16,65.50991752541346,33,402789,263021,96.98888001168127,963,12,11,private_cloud,37,32183,7354,3428,77.37023050215737,blue_green,37.096147916284636,kanban,0,0,0,1,1,0,1,0,0,0,68.84029777647346,15,68.98821017820902,11,51,0,1,15,1,1478056,1,1,100.0,37.734440005840625
tier1,v8.5,v9.2,minor,80,13,44.250658915019265,14,252098,958634,96.07115247789557,756,8,42,private_cloud,40,22423,7062,7545,81.82371451446167,big_bang,57.228379513613596,agile,3,1,1,1,1,1,1,0,1,1,69.7772203944088,14,87.88384124327787,12,59,0,0,9,1,3196547,1,1,95.18204095836649,37.91557623894778
tier1,v8.2,v10.1,major_1x,104,29,79.98061031589825,16,240817,292157,99.85573422344281,1006,14,46,private_cloud,33,37001,3694,7846,87.13816975318746,big_bang,40.98017696724295,kanban,5,0,1,1,1,1,1,1,1,1,82.63394145372996,10,55.305157512320626,1,18,1,0,17,1,2186264,1,1,100.0,14.807867111721407
microfinance,v8.5,v9.2,major_1x,69,24,19.940098354957353,14,34193,399690,97.93392702165657,194,2,40,private_cloud,10,25125,3820,2191,61.290468772373515,big_bang,49.10107922104498,waterfall,5,1,1,1,1,1,1,1,0,0,86.46911573002875,11,51.219065927197214,3,7,0,1,4,1,1061590,1,1,60.83198501291079,69.0869635108283
tier2,v9.2,v11.0,major_1x,91,36,47.3678104784059,19,258794,666110,95.74782550725105,620,6,16,hybrid_cloud,12,10935,4039,5024,84.81849932506141,blue_green,36.043342960222915,agile,5,1,1,1,1,1,1,0,1,1,78.74943034538019,13,79.44644566545402,2,64,1,1,11,0,1211628,1,1,70.71886081772998,59.47391275362551
tier2,v8.2,v10.5,minor,75,31,27.821739854498205,38,383200,262250,98.15316610338449,910,2,32,hybrid_cloud,13,32245,5374,2753,98.12373588611592,blue_green,71.47711630626604,kanban,0,1,1,1,1,1,1,1,1,1,62.28414300224249,13,63.05945337018899,6,41,0,0,14,1,1519981,1,1,37.652886577151534,58.876583051692236
tier3,v9.2,v9.0,major_2x,13,25,47.44084866338471,28,317607,204200,95.576474369589,175,5,4,hybrid_cloud,25,6892,3892,4588,68.98529731730417,blue_green,65.32132258946345,waterfall,3,1,1,1,1,1,0,1,1,1,87.44310258724755,14,46.290701075012784,4,13,0,1,11,1,620390,0,1,92.52627262648178,77.2882371847945
tier2,v8.5,v10.1,major_1x,91,20,69.99082796886795,22,212743,798809,96.33077631279542,1623,5,18,hybrid_cloud,30,25043,7157,3902,88.64169949527319,canary,39.92958581382912,scrum,0,0,1,1,1,1,1,1,1,1,63.27206950113873,12,47.239473292275314,1,9,0,1,13,1,1700225,0,1,73.0233704162215,41.7053881563977
microfinance,v9.0,v9.2,minor,52,14,25.448122080365728,10,275645,753105,96.04593137471832,1010,3,30,hybrid_cloud,30,20740,4142,1637,71.9756189687325,canary,80.78773803898044,scrum,4,0,1,1,1,1,1,1,0,0,67.35420433790628,10,59.372742347383564,1,18,0,0,4,1,314697,1,1,63.60007374281077,53.82296568735916
tier3,v8.5,v10.5,major_1x,48,24,28.811601338134473,11,279347,414452,97.13267500412276,696,2,23,hybrid_cloud,6,16999,3482,4292,79.79908124408793,blue_green,9.504262529092749,kanban,2,0,1,1,1,1,1,0,1,0,76.13309729697792,15,67.21142778971216,8,7,0,0,13,1,1133071,0,1,67.44429817269099,67.14633750206137
tier1,v8.5,v9.2,major_1x,80,14,20.713658536852876,21,249871,495497,96.14552808322323,1466,8,34,hybrid_cloud,21,30063,3347,6138,90.14912021222167,blue_green,56.08388572948457,waterfall,7,0,1,1,0,1,1,1,1,1,77.75092993143443,11,61.45034193710959,9,25,0,0,5,1,1948603,1,1,77.5829672520056,27.752764041611613
tier2,v8.5,v10.5,minor,34,42,31.359103975467782,26,212573,633448,96.22310303798693,1322,10,37,hybrid_cloud,23,16961,3077,1874,78.1402647170508,canary,68.55388650211235,kanban,4,1,1,1,1,1,1,1,1,1,82.37683443083742,14,55.503610988922084,3,60,1,1,9,1,2657736,0,1,76.3771019177579,23.171551518993468
microfinance,v10.1,v11.0,minor,44,24,44.02231456881736,12,306169,92373,95.23478495080226,1565,2,10,on_premise,29,24143,1226,1841,75.89160879262988,blue_green,58.21060818118572,scrum,3,1,1,1,1,1,1,1,1,1,76.72430976315528,10,52.33291007493633,9,23,0,1,10,1,539754,0,1,43.45798692760613,55.317392475401135
microfinance,v9.2,v9.2,minor,58,21,50.276349528266294,19,77044,308689,96.27297390416221,1002,6,41,hybrid_cloud,8,13350,2057,7725,77.41152617245535,blue_green,19.988430330929315,scrum,5,1,1,1,1,1,1,1,1,1,84.62673867035177,15,46.51460970256209,10,43,0,0,9,1,1890782,0,1,61.92113895117227,39.59648695208111
tier2,v9.2,v11.0,major_2x,103,25,17.939488179994537,11,127429,235974,95.49935770838458,1247,2,29,private_cloud,14,28575,6606,3631,85.82886697302068,rolling,33.61918092860151,scrum,2,1,0,1,1,1,1,0,1,1,87.31713998711393,15,59.397288147852294,9,41,1,1,6,1,3531239,1,1,90.50282933311239,52.3096788541923
tier3,v9.2,v10.1,major_1x,67,9,31.176779695312533,28,289521,548107,95.57838907034865,1056,5,32,hybrid_cloud,21,11474,4065,5911,72.98906215213033,rolling,8.16423793929205,scrum,1,1,1,1,0,1,1,0,1,0,72.32354209637384,13,44.25551182620589,10,57,1,0,8,1,615565,1,1,72.33873332590122,45.66919453517431
tier2,v10.1,v11.0,minor,89,45,31.495704038597342,16,322850,783220,96.53685820483021,656,3,21,public_cloud,15,10842,4274,7443,80.3208761698617,canary,51.55049376943069,scrum,5,0,1,1,1,1,1,1,1,1,73.25176642469532,8,77.06324753164046,5,54,0,0,9,1,2154064,1,1,54.47999250800526,65.6484291024151
microfinance,v9.0,v10.5,minor,63,4,35.900924025158616,38,255591,267636,98.85942102085583,1145,9,30,public_cloud,27,24692,4023,7639,72.51701200697269,big_bang,10.665480511989566,waterfall,1,0,1,1,0,1,1,1,1,1,62.689109743656594,12,58.511639378808006,9,15,0,0,7,1,3161099,1,1,100.0,34.52971051042792
tier2,v8.5,v10.1,major_1x,35,14,32.15668927086531,15,261671,658787,95.68160773886193,1181,10,24,on_premise,25,35607,3463,5320,73.48470112915857,blue_green,19.955030233351263,kanban,4,1,1,0,1,1,1,1,1,0,88.45435460225481,11,83.62882187380792,1,60,0,0,16,1,3347508,1,1,85.33235475746872,32.220803869430966
microfinance,v9.0,v9.2,major_1x,16,37,57.13874035432905,15,351713,452986,97.81334312011312,942,5,30,on_premise,13,5490,2900,7774,77.73139513215257,big_bang,66.13022803735315,waterfall,1,1,1,0,1,1,0,1,1,0,76.43771541158328,14,46.133595965562535,9,25,0,1,2,1,465633,0,1,94.26702912295042,50.06667156005656
tier3,v10.1,v9.2,major_1x,55,29,37.48171364152209,16,204144,360023,95.59751385409237,768,11,7,on_premise,22,25480,4628,6116,75.4516219087985,big_bang,49.207504607995915,waterfall,5,0,1,1,1,1,1,0,1,0,76.2571917150766,12,60.827435329510394,10,15,0,0,12,1,529462,1,1,100.0,45.938756927046185
tier3,v9.2,v10.5,major_2x,47,27,53.49698468144301,15,169500,450711,95.32902171665039,1146,7,16,hybrid_cloud,19,14178,1026,3238,81.70233037018535,blue_green,25.990411859258558,scrum,5,1,1,1,0,1,1,1,1,0,87.1211021586143,11,45.34435561232458,6,25,0,0,8,1,1855328,1,1,82.48597077645852,45.7445108583252
tier3,v8.5,v9.0,major_1x,22,35,20.533048947033805,26,300818,351005,95.41713562988126,901,6,30,private_cloud,19,6523,950,2532,66.50215471878693,big_bang,26.543123528933577,scrum,5,1,1,0,1,1,1,1,1,1,84.07351459915472,17,68.30055679754979,4,39,1,1,9,1,1604414,0,1,77.9838586782217,46.68856781494064
tier2,v8.2,v9.0,major_1x,19,16,67.47255658979472,42,263806,232639,97.76416528760954,1691,6,14,on_premise,28,23882,6317,2835,81.0014778757291,blue_green,59.49147630964551,kanban,3,1,1,1,1,1,1,1,0,0,90.87321488794338,8,45.05856584559361,9,40,1,0,4,1,2841743,1,1,76.82316947528044,40.062082643804786
tier2,v8.2,v9.2,minor,23,9,23.45734202877282,14,354899,813843,98.0818314106136,389,9,34,hybrid_cloud,31,24090,7582,1452,87.81318815200511,blue_green,63.196599223544375,scrum,3,0,1,1,1,1,1,1,0,1,65.15919156605274,12,74.17596416601114,11,41,1,0,9,1,1035017,1,1,94.23159833691128,47.2609157053068
tier2,v9.0,v10.5,major_2x,86,36,25.79967899773779,16,96949,321670,97.88442009616568,1612,11,36,private_cloud,23,16455,6163,2392,87.34507988128732,blue_green,64.35457205733896,waterfall,4,1,0,1,1,1,1,1,1,0,91.72174334845671,7,49.756809359685526,6,8,1,1,10,1,1238813,1,1,100.0,15.702210048082833
tier2,v9.2,v9.0,minor,109,25,20.722238914713337,20,333873,273233,97.5699277151859,1135,9,16,hybrid_cloud,35,10144,7841,7258,82.61986881982722,rolling,22.301045390046507,kanban,7,1,1,1,1,1,0,1,1,1,73.0204492909254,8,80.65490856109135,6,9,0,0,5,1,1904313,0,1,89.71405573031616,41.08496385759294
tier3,v8.2,v11.0,minor,59,38,29.515211043447046,34,168121,543348,95.8601516119157,304,9,18,hybrid_cloud,24,22261,923,5779,75.82989963442337,big_bang,10.166246212623363,waterfall,3,1,1,1,1,0,1,1,1,1,76.08425556968865,15,76.34764425206126,6,33,0,0,7,0,557571,0,1,100.0,55.85007580595784
tier2,v9.0,v9.2,major_1x,79,5,47.16241538576354,7,355024,287988,98.75946250764709,673,10,30,private_cloud,15,27988,6034,5716,82.52624485054116,blue_green,48.09053852012495,agile,7,1,1,1,1,1,0,1,1,1,66.10971716425627,11,59.14534932364916,10,58,0,0,15,1,1826006,1,1,95.07999528360439,40.91973125382353
tier1,v10.1,v11.0,minor,56,14,79.23522489658302,21,465488,440617,97.03715923654512,1852,15,41,on_premise,31,33334,5753,9973,89.2589652910008,rolling,48.88778388266246,scrum,3,1,1,1,1,1,1,1,1,0,81.67734963178425,8,78.4254484941161,9,50,0,0,12,1,3437310,1,1,100.0,0.0
microfinance,v9.0,v10.5,minor,63,31,31.019835602209547,7,234120,286705,96.37956890993875,620,7,21,private_cloud,22,20668,6716,5187,80.54461431601365,big_bang,3.328231180783961,agile,2,1,1,1,1,1,1,1,0,0,84.79120997872322,13,69.82781349061277,9,17,0,0,7,1,3309591,1,1,87.60199558319519,54.28978445496938
microfinance,v9.0,v11.0,major_1x,23,12,43.63461912698245,28,381648,408892,98.97116000237361,583,10,10,hybrid_cloud,23,11326,1810,2337,72.81005036990446,rolling,59.53720748122466,waterfall,7,1,1,1,0,1,1,1,1,0,71.21064039754157,17,72.5253859540429,1,3,0,0,6,1,317445,0,1,83.70560301108657,52.82558000118681
microfinance,v9.0,v9.0,minor,78,7,49.51130573470444,16,99529,302962,97.4826941048856,565,2,25,public_cloud,7,19490,7713,3198,79.58441592140761,big_bang,49.442265132820886,waterfall,0,1,1,0,0,0,1,1,0,1,73.53648434565167,18,56.081373969092446,4,15,1,1,16,1,641469,0,1,78.5827240067765,68.9413470524428
microfinance,v8.5,v9.0,minor,13,29,46.01736642443977,17,344247,354261,98.94202386622818,849,4,9,on_premise,19,3069,2600,4236,84.45191001493764,blue_green,74.9728437699284,waterfall,2,1,1,1,0,0,1,0,0,0,69.52737528253301,16,57.46375981452897,6,24,0,1,7,1,2176808,0,1,89.70859520595701,65.99101193311408
tier2,v9.0,v10.1,major_1x,30,30,58.635455153990314,11,353111,517793,99.06440125498227,330,13,42,private_cloud,19,28127,4071,5196,88.22206471410799,big_bang,54.018712170835485,kanban,0,1,1,1,1,1,1,0,1,1,71.00726082879608,13,74.2427960594453,4,37,0,0,14,1,2964517,1,1,100.0,32.93220062749114
tier2,v9.0,v9.2,major_1x,31,38,22.304111266019543,10,145759,533126,97.15402366515363,1339,8,35,on_premise,37,13592,7778,7888,96.16047016717243,blue_green,59.222000186431224,agile,5,1,0,0,1,1,1,1,1,1,76.42889557279427,10,65.22323907233789,3,17,0,0,16,1,1469669,0,1,91.79033795996548,30.297011832576814
tier3,v8.5,v10.5,minor,60,21,23.520995716439252,14,205444,651967,96.09478290020496,850,9,35,hybrid_cloud,17,17331,4424,2187,74.69758164057946,big_bang,31.404597384187312,agile,2,1,1,0,1,1,1,1,1,0,76.45135620432204,20,69.84974349556653,8,37,0,1,8,0,1663418,0,1,91.78185226424489,36.54739145010248
tier3,v8.5,v9.2,major_2x,75,12,50.309505775244524,14,153694,604894,97.54061870832605,341,7,5,on_premise,10,10672,2016,3154,75.96753796723073,big_bang,66.41615470429662,agile,2,1,1,1,1,0,0,1,1,1,65.99761360974051,10,53.453078632898496,2,51,0,0,3,0,2349369,1,1,100.0,68.45030935416304
tier2,v10.1,v11.0,minor,15,40,64.8317315702467,24,180245,192625,99.21080715730844,700,3,23,on_premise,26,30945,2758,5606,78.90771624871377,canary,49.46897004853716,scrum,5,1,1,1,1,0,1,0,0,1,71.86765093189612,12,46.266669614771104,7,33,0,0,9,1,3554187,0,1,89.18120271604897,65.10540357865422
tier3,v9.2,v10.5,major_1x,98,24,34.98031407456326,34,144144,272887,97.45099757728751,188,7,20,on_premise,20,5036,1803,4702,73.73379377092132,big_bang,45.529020481624705,scrum,5,1,1,1,1,1,1,1,1,0,85.41221953674771,14,72.95083298817883,7,12,0,1,6,0,660616,0,1,88.91592669776006,63.96549878864376
tier2,v8.2,v10.5,minor,66,21,72.50769721931779,29,375613,699560,99.20936969425307,1411,10,32,private_cloud,25,18441,2945,3249,84.4386206070471,rolling,26.06414180397619,agile,2,1,1,0,0,0,1,0,1,0,67.27694703851449,9,78.22870979706249,9,52,0,1,4,1,3132726,1,1,100.0,25.384684847126536
tier2,v8.2,v9.0,major_1x,61,21,27.220893030204277,24,322151,384884,96.78477898918983,1190,13,19,hybrid_cloud,17,27658,2258,6097,87.94104701319226,big_bang,52.08194591198138,agile,3,0,1,1,1,1,1,1,1,0,71.05405585033454,11,74.40908906169014,6,34,1,1,13,1,2060693,1,1,100.0,26.09238949459491
tier3,v9.0,v11.0,minor,37,12,35.388456598543925,7,77314,196621,98.49068612906346,690,3,35,public_cloud,9,13352,4201,5222,76.83241704778496,canary,20.121395806146936,waterfall,5,0,1,1,1,1,1,0,1,1,62.84156799520692,15,63.1461373575706,2,28,1,1,4,1,594725,1,1,74.49190907064133,58.94534306453174
tier3,v10.1,v9.0,minor,47,3,33.29334462526334,7,111319,467230,95.63945644755627,1135,10,30,on_premise,19,21289,5202,5324,73.56093016439488,rolling,13.331300542669759,agile,4,1,1,1,1,1,1,1,1,0,64.64597532069483,7,64.79982881056355,10,57,0,0,5,1,2562422,1,1,87.25482331124142,30.119728223778125
tier3,v9.0,v9.0,minor,37,14,63.57464122706644,5,322420,279896,96.51441563035532,1065,1,10,hybrid_cloud,14,7853,1213,6395,83.63385577481166,canary,38.962687396207386,waterfall,3,1,1,0,0,1,1,1,1,0,64.38211563541459,10,53.13066958868625,8,28,1,0,12,1,502073,0,1,33.85800110104066,68.95720781517765
tier1,v8.2,v10.1,major_1x,47,15,34.47861156937077,26,470224,324726,97.77012208489488,441,14,46,on_premise,20,16318,7681,3741,99.40476368427476,blue_green,86.91907860000376,agile,2,1,1,1,1,0,1,0,1,1,77.17922226148794,5,66.75847323339117,9,44,0,1,15,1,3876194,1,1,100.0,25.06506104244744
microfinance,v8.5,v9.0,major_1x,43,16,25.511094350792884,12,55575,431805,96.08260716998495,1029,4,30,on_premise,15,10065,3058,5061,64.06293914303731,blue_green,56.407817010321054,scrum,5,1,1,1,1,1,1,1,1,0,66.68453580026758,11,70.11910221604737,11,22,0,1,10,1,1946398,1,1,56.66083274538621,50.46130358499248
tier2,v9.2,v9.2,minor,48,32,45.31587528436729,17,364309,632628,99.09027547089478,1478,2,5,hybrid_cloud,15,20694,5523,7580,84.59168358472417,rolling,80.25239700990974,scrum,1,1,1,1,0,1,1,1,1,1,63.85353605628903,14,67.67688486677822,2,65,0,0,9,1,1898741,1,1,37.21730389924312,61.48513773544738
tier1,v10.1,v10.5,major_2x,102,25,70.91664559483075,23,219539,952319,99.56623255381339,525,7,13,hybrid_cloud,43,17883,3970,2513,88.76809810887269,blue_green,97.33611734133679,scrum,7,1,1,1,1,1,1,1,1,0,94.28641255003166,6,62.01620349045506,9,10,0,0,5,1,4061803,1,1,73.34715069356854,61.783116276906696
microfinance,v8.5,v9.0,minor,82,23,62.48186195853408,10,107272,275242,95.49411886380894,386,2,14,hybrid_cloud,9,34783,1602,2289,77.37005050298673,canary,9.357170398744817,waterfall,2,1,1,0,0,0,1,1,1,0,81.41319620320098,19,48.79054484232602,8,43,0,1,6,0,3069177,1,1,57.05581981474138,77.02705943190446
microfinance,v9.2,v9.2,major_1x,105,16,15.049432791774436,17,41633,410473,97.39775806499223,640,0,10,on_premise,13,33071,573,2999,67.07414951658471,blue_green,37.70758088282144,waterfall,4,0,1,1,1,1,1,1,1,1,67.03884474080525,16,69.66717863158809,2,56,0,1,6,1,1613632,0,1,55.31158633941731,80.89887903249611
microfinance,v10.1,v11.0,minor,29,43,24.522538073656495,29,360997,200276,95.52316530129144,505,5,7,on_premise,13,21204,861,5685,71.4896991937438,big_bang,62.86062889457432,agile,1,1,1,1,1,1,1,1,0,1,72.09342902660852,18,42.37021362880355,10,40,0,0,4,0,1375195,1,1,90.24956527383776,69.16158265064573
tier3,v10.1,v10.5,major_1x,29,30,22.14198212001021,25,88526,170854,97.51847034752764,1021,8,17,private_cloud,10,16560,4650,5255,84.13797426743042,canary,32.49653238055465,agile,2,1,1,1,1,0,1,1,1,1,61.31420199506684,13,64.51680992438514,6,40,0,1,10,1,1545387,0,1,83.3741097214461,45.83923517376381
tier3,v8.2,v11.0,major_1x,42,21,45.50959687433398,12,235919,564869,97.11492686193957,321,6,10,on_premise,12,15058,3964,4940,89.03443495053406,blue_green,10.494315699521778,agile,4,1,1,1,0,1,1,1,0,0,74.70365762989316,15,51.178015630152515,3,42,0,1,9,0,1625199,0,1,78.65390960139577,69.13746343096979
tier3,v8.5,v9.2,major_1x,24,29,51.243471578631045,24,323352,554980,97.81887328958585,818,8,12,public_cloud,7,25219,1563,892,88.14701401862754,big_bang,65.84360812282166,waterfall,2,1,1,1,0,1,1,0,0,0,66.65943256822598,7,46.603134927000276,4,56,0,0,12,1,712449,0,1,100.0,52.54943664479292
tier1,v10.1,v11.0,minor,22,29,41.44627479133312,13,219390,593160,97.51061969314131,1411,9,35,hybrid_cloud,29,36492,8297,9134,83.79187707332588,canary,31.302399565775044,agile,1,1,0,1,1,1,1,0,1,1,65.00085111081145,6,53.43859165159741,4,22,0,1,11,1,2330396,1,1,100.0,26.035309846570655
tier2,v10.1,v11.0,minor,100,45,16.73260909290308,12,380152,284100,98.17296181602177,1388,1,23,private_cloud,15,18880,5800,5193,88.70661305970233,blue_green,19.73461593825075,agile,4,1,1,1,0,1,1,1,1,0,65.79972996145028,15,45.7726877143386,4,17,0,0,11,0,3686509,0,1,33.69853071123471,56.82648090801088
tier2,v9.2,v11.0,major_1x,102,30,68.28709123962786,25,394808,697205,96.05313202748157,964,8,6,hybrid_cloud,22,13568,4234,3178,76.19860466410276,canary,25.602065072697275,agile,1,1,1,1,1,1,1,1,1,1,91.01747091768216,16,60.32110571057702,5,17,1,0,13,0,2282110,0,1,73.82528750033606,51.74656601374079
tier2,v8.2,v9.0,minor,62,6,57.73598469988798,37,153554,568732,96.27153703704697,481,12,12,private_cloud,23,19647,6108,3557,77.0148473020264,blue_green,67.43906472268428,kanban,3,1,1,1,0,1,1,1,1,1,71.7677445512089,9,59.410453439558154,9,32,0,0,8,1,1465163,0,1,91.17317362707331,46.51576851852349
